VENDPART,PRODNAME,PSC_CODE,GSAPRICE,ISSCODE,QTY_UNIT,MFGPART,OEM_CAGE,MFGNAME,PRODDESC,P_DELIV,LONG_DESCRIPTION,UPC,HAZMAT,TPRSTART,TPRSTOP,TEMPRICE,SHIPPING_STANDARD,SHIPPING_EXPEDITED,SHIPPING_NEXTDAY,Environmentally Preferred Indicator,Environmentally Preferred Justifying Comment,Energy Star Indicator,Energy Star Justifying Comment,Made in the USA Indicator,Made in the USA Justifying Comment,Characteristic Information
45DL41,Disinfecting Wipes 6 x 8 ,5350,78.15,EA,1,2XL4001,,2XL FORCE,"2XL-400-1, MFR 2XL FORCE, Disinfecting and Sanitizing Wipes Disinfecting Cleaning Wipes Primary Chemical Quat Effective to Remove E.coli Hepatitis B (HBV) Hepatitis C (HCV) Herpes Simplex Virus Type 1 (HSV-1) HIV Type 1 Influenza A Virus (H1N1) Methicillin-Resistant Staphylococcus Aureus (MRSA) Norovirus Staphylococcus Aureus Vancomycin-Resistant Enterococcus Faecalis (VRE) Wet Contact Time 3 to 4 min. Cleaner Container Type Bucket 900 ct. Ready to Use/Concentrated Ready to Use Sheet Size 6 in x 8 In.",2,"2XL-400-1, MFR 2XL FORCE, Disinfecting and Sanitizing Wipes Disinfecting Cleaning Wipes Primary Chemical Quat Effective to Remove E.coli Hepatitis B (HBV) Hepatitis C (HCV) Herpes Simplex Virus Type 1 (HSV-1) HIV Type 1 Influenza A Virus (H1N1) Methicillin-Resistant Staphylococcus Aureus (MRSA) Norovirus Staphylococcus Aureus Vancomycin-Resistant Enterococcus Faecalis (VRE) Wet Contact Time 3 to 4 min. Cleaner Container Type Bucket 900 ct. Ready to Use/Concentrated Ready to Use Sheet Size 6 in x 8 In.",,,,,,,,,,,,,,,
53PM96,Disinfecting Wipes 6 x 7 ,5350,24.6,EA,1,2XL406,,2XL FORCE,"2XL-406, MFR 2XL FORCE, Disinfecting and Sanitizing Wipes Disinfecting Cleaning Wipes Primary Chemical Quat Effective to Remove E.coli Hepatitis B (HBV) Hepatitis C (HCV) Herpes Simplex Virus Type 1 (HSV-1) HIV Type 1 Influenza A Virus (H1N1) Methicillin-Resistant Staphylococcus Aureus (MRSA) Norovirus Staphylococcus Aureus Vancomycin-Resistant Enterococcus Faecalis (VRE) Wet Contact Time 1 to 2 min. Cleaner Container Type Canister 180 ct. Ready to Use/Concentrated Ready to Use Sheet Size 6 in x 7 In.",2,"2XL-406, MFR 2XL FORCE, Disinfecting and Sanitizing Wipes Disinfecting Cleaning Wipes Primary Chemical Quat Effective to Remove E.coli Hepatitis B (HBV) Hepatitis C (HCV) Herpes Simplex Virus Type 1 (HSV-1) HIV Type 1 Influenza A Virus (H1N1) Methicillin-Resistant Staphylococcus Aureus (MRSA) Norovirus Staphylococcus Aureus Vancomycin-Resistant Enterococcus Faecalis (VRE) Wet Contact Time 1 to 2 min. Cleaner Container Type Canister 180 ct. Ready to Use/Concentrated Ready to Use Sheet Size 6 in x 7 In.",,,,,,,,,,,,,,,
3TYN3,Drum Putty Seal Fuel Tanks,4235,7.43,EA,1,9029A,,3B PUTTY,"9029A, MFR 3B PUTTY, Drum Putty Size 1/2 lb. Used For Sealing Fuel Tanks",21,"9029A, MFR 3B PUTTY, Drum Putty Size 1/2 lb. Used For Sealing Fuel Tanks",,,,,,,,,,,,,,,
3TYN4,Drum Putty 1 lb. Seal Fuel Tanks,4235,10.07,EA,1,843043TYN4,,3B PUTTY,"84304, MFR 3B PUTTY, Drum Putty Size 1 lb. Used For Sealing Fuel Tanks",21,"84304, MFR 3B PUTTY, Drum Putty Size 1 lb. Used For Sealing Fuel Tanks",,,,,,,,,,,,,,,
4UJ34,Oil Multi Purpose,9150,3.75,EA,1,100354UJ34,,3-IN-ONE,"10035, MFR 3-IN-ONE, Machine Oil ISO Viscosity Grade Not Specified SAE Grade 17 Base Oil Mineral Container Size 3 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Timken OK Load Not Specified Standards NSF H-2 Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",5,"10035, MFR 3-IN-ONE, Machine Oil ISO Viscosity Grade Not Specified SAE Grade 17 Base Oil Mineral Container Size 3 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Timken OK Load Not Specified Standards NSF H-2 Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",,,,,,,,,,,,,,,
3UM48,Engine Oil 20 Conventional 3oz,9150,3.08,EA,1,100453UM48,,3-IN-ONE,"10045, MFR 3-IN-ONE, Engine Oil Base Oil - Engine and Motor Oils Conventional Size 3 oz. Container Type - Engine and Motor Oils Bottle SAE Grade - Engine and Motor Oils 20 Viscosity Index 95 Color Amber Temp Range 25 Degrees to 212 Degrees F Pour Point 21 Degrees F Flash Point 315 Degrees F Specific Gravity 0.90 at 15 Degrees C Application Low HP Engines For Use With Low HP Engines Features Corrosion Inhibiting Anti-Wear",5,"10045, MFR 3-IN-ONE, Engine Oil Base Oil - Engine and Motor Oils Conventional Size 3 oz. Container Type - Engine and Motor Oils Bottle SAE Grade - Engine and Motor Oils 20 Viscosity Index 95 Color Amber Temp Range 25 Degrees to 212 Degrees F Pour Point 21 Degrees F Flash Point 315 Degrees F Specific Gravity 0.90 at 15 Degrees C Application Low HP Engines For Use With Low HP Engines Features Corrosion Inhibiting Anti-Wear",,,,,,,,,,,,,,,
3DVF7,Garage Door Lubricant Aerosol Can 11 oz.,9150,10.86,EA,1,100581,,3-IN-ONE,"100581, MFR 3-IN-ONE, Garage Door Lubricant Garage Door Lubricant Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives Silicone Min Operating Temp -40 Degrees F Max Operating Temp 392 Degrees F Extremely Flammable Aerosol Lubricant Container Aerosol Can Container Size 11 oz. GDL Lubricant Color Clear Net Weight 11 oz. Chemical Base Mineral Oil Flash Point -29 Degrees F Specific Gravity 0.81 VOC Content 49 Percent",5,"100581, MFR 3-IN-ONE, Garage Door Lubricant Garage Door Lubricant Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives Silicone Min Operating Temp -40 Degrees F Max Operating Temp 392 Degrees F Extremely Flammable Aerosol Lubricant Container Aerosol Can Container Size 11 oz. GDL Lubricant Color Clear Net Weight 11 oz. Chemical Base Mineral Oil Flash Point -29 Degrees F Specific Gravity 0.81 VOC Content 49 Percent",,,,,,,,,,,,,,,
16W826,Multi-Purpose Oil Telescopic 4 Oz,9150,3.72,EA,1,100703,,3-IN-ONE,"100703, MFR 3-IN-ONE, Machine Oil ISO Viscosity Grade Not Specified SAE Grade 17 Base Oil Mineral Container Size 4 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Timken OK Load Not Specified Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",5,"100703, MFR 3-IN-ONE, Machine Oil ISO Viscosity Grade Not Specified SAE Grade 17 Base Oil Mineral Container Size 4 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Timken OK Load Not Specified Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",,,,,,,,,,,,,,,
39EL86,Lubricant/Penetrant Aerosol Can 2.5 oz,5350,5.11,EA,1,120077,,3-IN-ONE,"120077, MFR 3-IN-ONE, Lock Lubricant Lock Lubricant Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Extremely Flammable Aerosol Lubricant Container Aerosol Can Container Size 4.7 oz. Lubricant Color Clear Net Weight 2.5 oz. Chemical Base Mineral Oil Flash Point -29 Degrees F Specific Gravity 0.80 VOC Content 24.5 Percent Application Free up sticky locks Standards CARB Compliant",5,"120077, MFR 3-IN-ONE, Lock Lubricant Lock Lubricant Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Extremely Flammable Aerosol Lubricant Container Aerosol Can Container Size 4.7 oz. Lubricant Color Clear Net Weight 2.5 oz. Chemical Base Mineral Oil Flash Point -29 Degrees F Specific Gravity 0.80 VOC Content 24.5 Percent Application Free up sticky locks Standards CARB Compliant",,,,,,,,,,,,,,,
41MW02,Multi Purpose Drip Oil 8 oz. Clear Amber,5350,6.27,EA,1,1013841MW02,,3-IN-ONE,"10138, MFR 3-IN-ONE, Machine Oil SAE Grade 17 Base Oil Mineral Container Size 8 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Standards NSF H-2 Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",2,"10138, MFR 3-IN-ONE, Machine Oil SAE Grade 17 Base Oil Mineral Container Size 8 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Standards NSF H-2 Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",,,,,,,,,,,,,,,
20LA83,Silicone -100 to 500F 4 oz.,9150,5.45,EA,1,12000820LA83,,3-IN-ONE,"120008, MFR 3-IN-ONE, Silicone Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Wet Lubricant Additives Silicone Min Operating Temp -100 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Brown Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 191 Degrees F Specific Gravity 0.80 VOC Content 1 Percent",5,"120008, MFR 3-IN-ONE, Silicone Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Wet Lubricant Additives Silicone Min Operating Temp -100 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Brown Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 191 Degrees F Specific Gravity 0.80 VOC Content 1 Percent",,,,,,,,,,,,,,,
20LA84,Penetrant -50 to 500F 4 oz.,9150,4.98,EA,1,12001520LA84,,3-IN-ONE,"120015, MFR 3-IN-ONE, Penetrant Lubricant NSF Rating Not Rated Penetrant Base Petroleum Min Operating Temp -50 Degrees F Max Operating Temp 400 Degrees F Combustible Liquid Lubricant Container Squeeze Bottle Container Size 4.7 oz. Lubricant Color Clear Net Weight 4 oz. Flash Point 141 Degrees F Specific Gravity 0.80 VOC Content 24.5 Percent Application Manufacturing metalworking equipment machinery Standards CARB Compliant Green Environmental Attribute Meets SCAQMD Requirements",5,"120015, MFR 3-IN-ONE, Penetrant Lubricant NSF Rating Not Rated Penetrant Base Petroleum Min Operating Temp -50 Degrees F Max Operating Temp 400 Degrees F Combustible Liquid Lubricant Container Squeeze Bottle Container Size 4.7 oz. Lubricant Color Clear Net Weight 4 oz. Flash Point 141 Degrees F Specific Gravity 0.80 VOC Content 24.5 Percent Application Manufacturing metalworking equipment machinery Standards CARB Compliant Green Environmental Attribute Meets SCAQMD Requirements",,,,,,,,,,,,,,,
20LA85,Dry Lubricant -50 to 500F 4 oz.,9150,4.85,EA,1,12002220LA85,,3-IN-ONE,"120022, MFR 3-IN-ONE, Dry Film Lubricant Dry Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Amber Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 10 Degrees F Specific Gravity 0.66 VOC Content 93.2 Percent",5,"120022, MFR 3-IN-ONE, Dry Film Lubricant Dry Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Amber Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 10 Degrees F Specific Gravity 0.66 VOC Content 93.2 Percent",,,,,,,,,,,,,,,
20LA86,PTFE Lubricant -50 to 500F 4 oz.,9150,5.45,EA,1,12003920LA86,,3-IN-ONE,"120039, MFR 3-IN-ONE, Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Wet Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Amber Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 29 Degrees F Specific Gravity 0.80 VOC Content 24 Percent",5,"120039, MFR 3-IN-ONE, Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Wet Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Amber Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 29 Degrees F Specific Gravity 0.80 VOC Content 24 Percent",,,,,,,,,,,,,,,
20LA87,Air Tool Lubricant 4 oz.,9150,4.82,EA,1,12004620LA87,,3-IN-ONE,"120046, MFR 3-IN-ONE, Air Tool Lubricant Container Size 4 oz. Lubricant NSF Rating Not Rated Max Operating Temp 400 Degrees F Flash Point 320 Degrees F Container Type Bottle Color Amber CARB Compliant Application General Purpose Bearing Valves O-Ring Seals Specific Gravity 0.82 Green Environmental Attribute Meets SCAQMD Requirements",5,"120046, MFR 3-IN-ONE, Air Tool Lubricant Container Size 4 oz. Lubricant NSF Rating Not Rated Max Operating Temp 400 Degrees F Flash Point 320 Degrees F Container Type Bottle Color Amber CARB Compliant Application General Purpose Bearing Valves O-Ring Seals Specific Gravity 0.82 Green Environmental Attribute Meets SCAQMD Requirements",,,,,,,,,,,,,,,
2JCZ3,Battery Pack Nickel Cadmium,4240,213.28,EA,1,0070015R01,,3M,"007-00-15R01, MFR 3M, Battery Pack For Use With 3M(TM) Air Mate(TM) High Efficiency Powered Air Purifying Respirator Systems (PAPR) Material Nickel Cadmium Size 5 x 3-1/2 x 2-1/5 In. Standards OSHA Hazard Communication Standard 29 CFR 1910.1200 UL ANSI Z88.2-1992 CSAZ94.4",5,"007-00-15R01, MFR 3M, Battery Pack For Use With 3M(TM) Air Mate(TM) High Efficiency Powered Air Purifying Respirator Systems (PAPR) Material Nickel Cadmium Size 5 x 3-1/2 x 2-1/5 In. Standards OSHA Hazard Communication Standard 29 CFR 1910.1200 UL ANSI Z88.2-1992 CSAZ94.4",,,,,,,,,,,,,,,
9R795,Motor Blower Assembly,4240,369.93,EA,1,0240002R019R795,,3M,"024-00-02R01, MFR 3M, PAPR Blower For Use With Powerflow(TM) PAPR",5,"024-00-02R01, MFR 3M, PAPR Blower For Use With Powerflow(TM) PAPR",,,,,,,,,,,,,,,
4MH50,Disp Healthcare Resp N95 Universal PK20,4240,24.8,PK,20,18604MH50,,3M,"1860, MFR 3M, Disposable Healthcare Respirator Respirator Filter Class N95 Exhalation Valve No Nose Clip Yes Face Seal None Respirator Headstrap Type Dual Non-Adjustable Mask Size Universal Nuisance Odor Removal None Respirator Shape Molded Latex Content Latex Free Individually Packaged No Fluid Resistant Yes Color Green Package Quantity 20",3,"1860, MFR 3M, Disposable Healthcare Respirator Respirator Filter Class N95 Exhalation Valve No Nose Clip Yes Face Seal None Respirator Headstrap Type Dual Non-Adjustable Mask Size Universal Nuisance Odor Removal None Respirator Shape Molded Latex Content Latex Free Individually Packaged No Fluid Resistant Yes Color Green Package Quantity 20",,,,,,,,,,,,,,,
4MH51,Dispbl Healthcare Respirator N95 S PK20,4240,29.55,PK,20,1860S4MH51,,3M,"1860S, MFR 3M, Disposable Healthcare Respirator Respirator Filter Class N95 Exhalation Valve No Nose Clip Yes Face Seal None Respirator Headstrap Type Dual Non-Adjustable Mask Size S Nuisance Odor Removal None Respirator Shape Molded Latex Content Latex Free Individually Packaged No Fluid Resistant Yes Color Green Package Quantity 20",3,"1860S, MFR 3M, Disposable Healthcare Respirator Respirator Filter Class N95 Exhalation Valve No Nose Clip Yes Face Seal None Respirator Headstrap Type Dual Non-Adjustable Mask Size S Nuisance Odor Removal None Respirator Shape Molded Latex Content Latex Free Individually Packaged No Fluid Resistant Yes Color Green Package Quantity 20",,,,,,,,,,,,,,,
4MH55,Disk Filter P95 Bayonet PK2,4240,6.06,PK,2,20714MH55,,3M,"2071, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P95 Bayonet Assembly and Mechanical Cleaning Grinding Laboratories Painting Sanding Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",3,"2071, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P95 Bayonet Assembly and Mechanical Cleaning Grinding Laboratories Painting Sanding Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",,,,,,,,,,,,,,,
4AVH9,Disk Filter AG HF P95 Bayonet PK2,4240,8.14,PK,2,2076HF4AVH9,,3M,"2076HF, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Face Respirator Cartridge Approved For AG HF P95 Olive Bayonet Chemical Processing Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",3,"2076HF, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Face Respirator Cartridge Approved For AG HF P95 Olive Bayonet Chemical Processing Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",,,,,,,,,,,,,,,
4MH56,Disk Filter AG OV P95 Bayonet PK2,4240,7.01,PK,2,20784MH56,,3M,"2078, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For AG OV P95 Bayonet Assembly and Mechanical Cleaning Finishing Operations Metal Pouring Painting Powder Charging Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",3,"2078, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For AG OV P95 Bayonet Assembly and Mechanical Cleaning Finishing Operations Metal Pouring Painting Powder Charging Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",,,,,,,,,,,,,,,
4JG27,Disk Filter P100 Bayonet PK2,4240,9.72,PK,2,20914JG27,,3M,"2091, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Pesticide Application Remediation Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",3,"2091, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Pesticide Application Remediation Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",,,,,,,,,,,,,,,
4JG28,Disk Filter AG P100 Bayonet PK2,4240,13.43,PK,2,20964JG28,,3M,"2096, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For AG P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",3,"2096, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For AG P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",,,,,,,,,,,,,,,
4JG29,Disk Filter P100 Bayonet PK2,4240,8.66,PK,2,20974JG29,,3M,"2097, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Pesticide Application Remediation Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",3,"2097, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Pesticide Application Remediation Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",,,,,,,,,,,,,,,
5WYZ4,Disk Filter P100 Bayonet PK2,4240,9.93,PK,2,22915WYZ4,,3M,"2291, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Arsenic Asbestos Assembly And Mechanical Brazing Cadmium Cleaning MDA Metal Pouring Including Exposure To Lead Painting Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",3,"2291, MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Arsenic Asbestos Assembly And Mechanical Brazing Cadmium Cleaning MDA Metal Pouring Including Exposure To Lead Painting Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",,,,,,,,,,,,,,,
